Level,vendorCode,vendorName,deviceCode,deviceName,subvendorCode,subvendorName
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7210","RV550/M71 [Mobility Radeon HD 2300]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7211","RV550/M71 [Mobility Radeon X2300 HD]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7240","R580+ [Radeon X1950 XTX]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7240","R580+ [Radeon X1950 XTX]","1002 0d02","Radeon X1950 CrossFire Edition"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7244","R580+ [Radeon X1950 XT]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7248","R580 [Radeon X1950]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7249","R580 [Radeon X1900 XT]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7249","R580 [Radeon X1900 XT]","1002 0412","All-In-Wonder X1900"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7249","R580 [Radeon X1900 XT]","1002 0b12","Radeon X1900 XT/XTX"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7249","R580 [Radeon X1900 XT]","1002 0d02","Radeon X1900 CrossFire Edition"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7249","R580 [Radeon X1900 XT]","1043 0160","Radeon X1900 XTX 512 MB GDDR3"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","724b","R580 [Radeon X1900 GT]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","724b","R580 [Radeon X1900 GT]","1002 0b12","Radeon X1900 (Primary)"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","724b","R580 [Radeon X1900 GT]","1002 0b13","Radeon X1900 (Secondary)"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","724e","R580 GL [FireGL V7350]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7269","R580 [Radeon X1900 XT] (Secondary)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","726b","R580 [Radeon X1900 GT] (Secondary)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","726e","R580 [AMD Stream Processor] (Secondary)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7280","RV570 [Radeon X1950 PRO]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7288","RV570 [Radeon X1950 GT]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7291","RV560 [Radeon X1650 XT]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7291","RV560 [Radeon X1650 XT]","1462 0810","Radeon X1700 SE"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7293","RV560 [Radeon X1650 GT]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","72a0","RV570 [Radeon X1950 PRO] (Secondary)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","72a8","RV570 [Radeon X1950 GT] (Secondary)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","72b1","RV560 [Radeon X1650 XT] (Secondary)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","72b3","RV560 [Radeon X1650 GT] (Secondary)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7300","Fiji [Radeon R9 FURY / NANO Series]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7300","Fiji [Radeon R9 FURY / NANO Series]","1002 0b36","Radeon R9 FURY X / NANO"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7300","Fiji [Radeon R9 FURY / NANO Series]","1002 1b36","Radeon Pro Duo"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7300","Fiji [Radeon R9 FURY / NANO Series]","1043 049e","Radeon R9 FURY"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7300","Fiji [Radeon R9 FURY / NANO Series]","1043 04a0","Radeon R9 FURY X"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7300","Fiji [Radeon R9 FURY / NANO Series]","174b e329","Radeon R9 FURY"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7310","Navi 10 [Radeon Pro W5700X]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7312","Navi 10 [Radeon Pro W5700]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7314","Navi 10 USB","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","731f","Navi 10 [Radeon RX 5600 OEM/5600 XT / 5700/5700 XT]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","731f","Navi 10 [Radeon RX 5600 OEM/5600 XT / 5700/5700 XT]","1002 0b36","Reference RX 5700 XT"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","731f","Navi 10 [Radeon RX 5600 OEM/5600 XT / 5700/5700 XT]","1458 2313","Radeon RX 5700 XT Gaming OC"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","731f","Navi 10 [Radeon RX 5600 OEM/5600 XT / 5700/5700 XT]","1682 5701","RX 5700 XT RAW II"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","731f","Navi 10 [Radeon RX 5600 OEM/5600 XT / 5700/5700 XT]","1849 5120","Radeon RX 5600 XT"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","731f","Navi 10 [Radeon RX 5600 OEM/5600 XT / 5700/5700 XT]","1da2 e411","Radeon RX 5600 XT"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7340","Navi 14 [Radeon RX 5500/5500M / Pro 5500M]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7341","Navi 14 [Radeon Pro W5500]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7347","Navi 14 [Radeon Pro W5500M]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","734f","Navi 14 [Radeon Pro W5300M]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7360","Navi 12 [Radeon Pro 5600M / V520]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7362","Navi 12 [Radeon Pro V520]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7388","Arcturus GL-XL","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","738c","Arcturus GL-XL [AMD Instinct MI100]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","738e","Arcturus GL-XL","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73a2","Navi 21 Pro-XTA [Radeon Pro W6900X]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73a3","Navi 21 [Radeon PRO W6800]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73a4","Navi 21 USB","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73ab","Navi 21 Pro-XLA [Radeon Pro W6800X/Radeon Pro W6800X Duo]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73af","Navi 21 [Radeon RX 6900 XT]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73bf","Navi 21 [Radeon RX 6800/6800 XT / 6900 XT]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73bf","Navi 21 [Radeon RX 6800/6800 XT / 6900 XT]","1002 0e3a","Gigabyte AMD Radeon RX 6900 XT"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73bf","Navi 21 [Radeon RX 6800/6800 XT / 6900 XT]","1eae 6701","XFX Speedster MERC 319 AMD Radeon RX 6800 XT Black"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73c3","Navi 22","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73c4","Navi 22 USB","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73df","Navi 22 [Radeon RX 6700/6700 XT / 6800M]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73e0","Navi 23","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73e1","Navi 23","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73e4","Navi 23 USB","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","73ff","Navi 23 [Radeon RX 6600/6600 XT/6600M]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7408","Aldebaran","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","740c","Aldebaran","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","740f","Aldebaran","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7833","RS350 Host Bridge","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7834","RS350 [Radeon 9100 PRO/XT IGP]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7835","RS350M [Mobility Radeon 9000 IGP]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7838","RS350 AGP Bridge","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7910","RS690 Host Bridge","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7910","RS690 Host Bridge","1179 ff50","Satellite P305D-S8995E"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7910","RS690 Host Bridge","17f2 5000","KI690-AM2 Motherboard"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7911","RS690/RS740 Host Bridge","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7911","RS690/RS740 Host Bridge","1002 7910","RS690/RS740 Host Bridge"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7912","RS690/RS740 PCI to PCI Bridge (Internal gfx)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7913","RS690 PCI to PCI Bridge (PCI Express Graphics Port 0)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7915","RS690 PCI to PCI Bridge (PCI Express Port 1)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7916","RS690 PCI to PCI Bridge (PCI Express Port 2)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7917","RS690 PCI to PCI Bridge (PCI Express Port 3)","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7917","RS690 PCI to PCI Bridge (PCI Express Port 3)","1002 7910","RS690 PCI to PCI Bridge"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7919","RS690 HDMI Audio [Radeon Xpress 1200 Series]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7919","RS690 HDMI Audio [Radeon Xpress 1200 Series]","1179 7919","Satellite P305D-S8995E"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7919","RS690 HDMI Audio [Radeon Xpress 1200 Series]","17f2 5000","KI690-AM2 Motherboard"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","791e","RS690 [Radeon X1200]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","791e","RS690 [Radeon X1200]","1462 7327","K9AG Neo2"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","791e","RS690 [Radeon X1200]","17f2 5000","KI690-AM2 Motherboard"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","791f","RS690M [Radeon Xpress 1200/1250/1270]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","791f","RS690M [Radeon Xpress 1200/1250/1270]","1179 ff50","Satellite P305D-S8995E"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7930","RS600 Host Bridge","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7932","RS600 PCI to PCI Bridge (Internal gfx)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7933","RS600 PCI to PCI Bridge (PCI Express Graphics Port 0)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7935","RS600 PCI to PCI Bridge (PCI Express Port 1)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7936","RS600 PCI to PCI Bridge (PCI Express Port 2)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7937","RS690 PCI to PCI Bridge (PCI Express Port 3)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","793b","RS600 HDMI Audio [Radeon Xpress 1250]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","793f","RS690M [Radeon Xpress 1200/1250/1270] (Secondary)","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7941","RS600 [Radeon Xpress 1250]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","7942","RS600M [Radeon Xpress 1250]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","796e","RS740 [Radeon 2100]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","796e","RS740 [Radeon 2100]","105b 0e13","N15235/A74MX mainboard"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9400","R600 [Radeon HD 2900 PRO/XT]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9400","R600 [Radeon HD 2900 PRO/XT]","1002 2552","Radeon HD 2900 XT"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9400","R600 [Radeon HD 2900 PRO/XT]","1002 3000","Radeon HD 2900 PRO"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9400","R600 [Radeon HD 2900 PRO/XT]","1002 3142","HIS Radeon HD 2900XT 512MB GDDR3 VIVO PCIe"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9401","R600 [Radeon HD 2900 XT]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9403","R600 [Radeon HD 2900 PRO]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9405","R600 [Radeon HD 2900 GT]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","940a","R600 GL [FireGL V8650]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","940a","R600 GL [FireGL V8650]","13cc 3d16","MXRT-7200"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","940b","R600 GL [FireGL V8600]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","940f","R600 GL [FireGL V7600]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9440","RV770 [Radeon HD 4870]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9441","R700 [Radeon HD 4870 X2]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9442","RV770 [Radeon HD 4850]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9442","RV770 [Radeon HD 4850]","1002 0502","MSI Radeon HD 4850 512MB GDDR3"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9442","RV770 [Radeon HD 4850]","174b e810","Radeon HD 4850 512MB GDDR3"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9443","R700 [Radeon HD 4850 X2]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9444","RV770 GL [FirePro V8750]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9446","RV770 GL [FirePro V7760]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","944a","RV770/M98L [Mobility Radeon HD 4850]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","944b","RV770/M98 [Mobility Radeon HD 4850 X2]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","944c","RV770 LE [Radeon HD 4830]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","944e","RV770 CE [Radeon HD 4710]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","944e","RV770 CE [Radeon HD 4710]","174b 3261","Radeon HD 4810"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9450","RV770 GL [FireStream 9270]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9452","RV770 GL [FireStream 9250]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9456","RV770 GL [FirePro V8700]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","945a","RV770/M98-XT [Mobility Radeon HD 4870]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9460","RV790 [Radeon HD 4890]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9462","RV790 [Radeon HD 4860]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","946a","RV770 GL [FirePro M7750]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9480","RV730/M96 [Mobility Radeon HD 4650/5165]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9480","RV730/M96 [Mobility Radeon HD 4650/5165]","103c 3628","Mobility Radeon HD 4650 [dv6-1190en]"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9488","RV730/M96-XT [Mobility Radeon HD 4670]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9489","RV730/M96 GL [Mobility FireGL V5725]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9490","RV730 XT [Radeon HD 4670]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9490","RV730 XT [Radeon HD 4670]","174b e880","Radeon HD 4670 512MB GDDR3 Dual DVI-I/TVO"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9491","RV730/M96-CSP [Radeon E4690]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9495","RV730 [Radeon HD 4600 AGP Series]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9495","RV730 [Radeon HD 4600 AGP Series]","1002 0028","Radeon HD 4650/4670 AGP"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9495","RV730 [Radeon HD 4600 AGP Series]","1092 0028","Radeon HD 4670 AGP 512MB DDR2"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9495","RV730 [Radeon HD 4600 AGP Series]","1458 0028","Radeon HD 4650 AGP"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9495","RV730 [Radeon HD 4600 AGP Series]","1682 0028","Radeon HD 4650 AGP"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9495","RV730 [Radeon HD 4600 AGP Series]","174b 0028","Radeon HD 4650 AGP DDR2"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9498","RV730 PRO [Radeon HD 4650]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","949c","RV730 GL [FirePro V7750]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","949c","RV730 GL [FirePro V7750]","13cc 3d1b","MXRT-7300"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","949e","RV730 GL [FirePro V5700]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","949f","RV730 GL [FirePro V3750]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94a0","RV740/M97 [Mobility Radeon HD 4830]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94a1","RV740/M97-XT [Mobility Radeon HD 4860]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94a3","RV740/M97 GL [FirePro M7740]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94b3","RV740 PRO [Radeon HD 4770]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94b4","RV740 PRO [Radeon HD 4750]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c1","RV610 [Radeon HD 2400 PRO/XT]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c1","RV610 [Radeon HD 2400 PRO/XT]","1028 0211","Optiplex 755"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c1","RV610 [Radeon HD 2400 PRO/XT]","1028 0d02","Optiplex 755"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c3","RV610 [Radeon HD 2400 PRO]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c3","RV610 [Radeon HD 2400 PRO]","1028 0302","Radeon HD 2400 Pro"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c3","RV610 [Radeon HD 2400 PRO]","174b e400","Radeon HD 2400 PRO"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c3","RV610 [Radeon HD 2400 PRO]","18bc 3550","Radeon HD 2400 PRO"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c4","RV610 LE [Radeon HD 2400 PRO AGP]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c5","RV610 [Radeon HD 2400 LE]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c7","RV610 [Radeon HD 2350]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c8","RV610/M74 [Mobility Radeon HD 2400 XT]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c9","RV610/M72-S [Mobility Radeon HD 2400]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94c9","RV610/M72-S [Mobility Radeon HD 2400]","1002 94c9","Radeon HD2400"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94cb","RV610 [Radeon E2400]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","94cc","RV610 LE [Radeon HD 2400 PRO PCI]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9500","RV670 [Radeon HD 3850 X2]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9501","RV670 [Radeon HD 3870]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9501","RV670 [Radeon HD 3870]","174b e620","Radeon HD 3870"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9504","RV670/M88 [Mobility Radeon HD 3850]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9505","RV670 [Radeon HD 3690/3850]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9505","RV670 [Radeon HD 3690/3850]","148c 3000","Radeon HD 3850"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9505","RV670 [Radeon HD 3690/3850]","174b 3000","Radeon HD 3690/3850"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9505","RV670 [Radeon HD 3690/3850]","1787 3000","Radeon HD 3690"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9506","RV670/M88 [Mobility Radeon HD 3850 X2]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9507","RV670 [Radeon HD 3830]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9508","RV670/M88-XT [Mobility Radeon HD 3870]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9509","RV670/M88 [Mobility Radeon HD 3870 X2]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","950f","R680 [Radeon HD 3870 X2]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9511","RV670 GL [FireGL V7700]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9513","RV670 [Radeon HD 3850 X2]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9515","RV670 PRO [Radeon HD 3850 AGP]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9519","RV670 GL [FireStream 9170]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9540","RV710 [Radeon HD 4550]","N/A","N/A"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","954f","RV710 [Radeon HD 4350/4550]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","954f","RV710 [Radeon HD 4350/4550]","1462 1618","R4350 MD512H (MS-V161)"
"2","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9552","RV710/M92 [Mobility Radeon HD 4330/4350/4550]","N/A","N/A"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9552","RV710/M92 [Mobility Radeon HD 4330/4350/4550]","1028 1103","M92 [Mobility Radeon HD 4330]"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9552","RV710/M92 [Mobility Radeon HD 4330/4350/4550]","1458 21ac","Radeon HD 4350"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9552","RV710/M92 [Mobility Radeon HD 4330/4350/4550]","1458 21ed","Radeon HD 4550"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9552","RV710/M92 [Mobility Radeon HD 4330/4350/4550]","148c 3000","Radeon HD 4350 Go! Green 512MB GDDR3"
"3","1002","Advanced Micro Devices, Inc. [AMD/ATI]","9552","RV710/M92 [Mobility Radeon HD 4330/4350/4550]","174b 3000","Radeon HD 4350/4550 HyperMemory DDR2"
